user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
14128,14.0,Premium,760.5,Colombia,Crimen,2023-05-19,0
14129,45.0,Estandar,213.6,Argentina,Documental,2024-02-09,2
14130,37.0,Estandar,478.7,Brasil,Documental,2023-06-09,0
14131,56.0,Estandar,386.4,Brasil,Comedia,2021-11-10,0
14132,21.0,Basico,604.5,Uruguay,Accion,2024-05-05,0
14133,47.0,Estandar,514.7,Uruguay,Accion,2023-08-20,0
14134,32.0,Basico,0.0,Chile,Drama,2021-08-10,3
14135,33.0,Basico,134.9,Colombia,Comedia,2022-05-10,1
14136,26.0,Basico,622.9,Peru,Comedia,2021-01-12,0
14137,44.0,Basico,557.4,Colombia,Thriller,2020-01-07,0
14138,30.0,Estandar,1192.0,Argentina,Thriller,1900-01-01,2
14139,33.0,Estandar,466.8,Colombia,Romance,2021-07-30,0
14140,30.0,Basico,729.5,Argentina,Comedia,2024-09-11,0
14141,55.0,Basico,263.3,Peru,Comedia,2020-06-16,2
14142,48.0,Estandar,1081.3,Colombia,Drama,2018-05-01,0
14143,40.0,Estandar,1003.1,Peru,Comedia,2021-02-24,2
14144,38.0,Premium,731.4,Colombia,Documental,2018-08-28,1
14145,53.0,Estandar,1213.0,Peru,Romance,2023-04-17,0
14146,32.0,Estandar,862.3,Peru,Thriller,2023-12-09,99
14147,43.0,Basico,1307.8,Brasil,Drama,2022-01-04,1
14148,29.0,Basico,582.6,Brasil,Drama,2024-07-20,1
14149,42.0,Basico,287.6,Chile,Thriller,2020-08-11,0
14150,44.0,Basico,0.0,Uruguay,Thriller,2019-10-16,4
14151,43.0,Estandar,1491.5,Argentina,Drama,2019-02-15,0
14152,41.0,Premium,1375.2,Mexico,Drama,1900-01-01,2
14153,31.0,Estandar,681.5,Brasil,Drama,2025-05-14,0
14154,24.0,Estandar,401.3,Brasil,Sin especificar,2020-09-14,2
14155,47.0,Basico,523.9,Chile,Thriller,2020-12-27,1
14156,33.0,Estandar,1138.1,Uruguay,Romance,2023-12-26,0
14157,42.0,Premium,1057.1,Peru,Thriller,2018-08-18,3
14158,38.0,Estandar,715.4,Colombia,Romance,2020-06-17,0
14159,27.0,Estandar,486.8,Chile,Thriller,2024-06-16,1
14160,49.0,Estandar,1161.7,Brasil,Crimen,2022-05-10,0
14161,32.0,Estandar,835.4,Chile,Drama,1900-01-01,2
14162,42.0,Estandar,985.5,Mexico,Documental,1900-01-01,2
14163,31.0,Premium,494.4,Mexico,Thriller,2019-12-23,0
14164,30.0,Estandar,1028.5,Argentina,Comedia,2020-08-26,3
14165,27.0,Estandar,548.6,Uruguay,Crimen,2024-08-23,1
14166,15.0,Estandar,612.5,Peru,Crimen,2021-07-26,5
14167,43.0,Estandar,840.5,Mexico,Thriller,2025-10-28,0
14168,27.0,Basico,200.6,Argentina,Sin especificar,2022-01-09,0
14169,25.0,Premium,833.8,Peru,Crimen,2024-08-20,0
14170,58.0,Estandar,986.0,Peru,Thriller,2018-04-26,0
14171,50.0,Premium,981.3,Colombia,Documental,2025-11-21,0
14172,43.0,Estandar,649.1,Brasil,Accion,2025-11-09,0
14173,55.0,Basico,450.9,Uruguay,Accion,1900-01-01,2
14174,44.0,Estandar,1108.6,Colombia,Documental,2024-05-14,2
14175,59.0,Basico,862.8,Uruguay,Thriller,2024-04-27,0
14176,27.0,Estandar,776.1,Peru,Crimen,2019-08-06,1
14177,52.0,Estandar,953.6,Mexico,Drama,2024-04-25,0
14178,35.0,Estandar,1006.0,Uruguay,Romance,2020-02-11,0
14179,34.0,Premium,1255.4,Brasil,Comedia,2023-07-10,1
14180,48.0,Basico,999.6,Argentina,Romance,2024-01-30,1
14181,45.0,Estandar,1107.2,Uruguay,Thriller,2021-06-19,0
14182,21.0,Basico,740.3,Colombia,Comedia,2019-12-21,-1
14183,37.0,Basico,711.7,Chile,Crimen,1900-01-01,2
14184,30.0,Basico,415.2,Colombia,Crimen,2018-06-05,0
14185,24.0,Estandar,541.7,Brasil,Drama,2019-01-05,2
14186,24.0,Basico,555.9,Uruguay,Thriller,2018-08-19,0
14187,13.0,Estandar,1299.3,Mexico,Accion,2020-08-10,2
14188,53.0,Basico,216.8,Mexico,Accion,2024-09-30,3
14189,53.0,Estandar,110.8,Uruguay,Accion,2020-06-15,99
14190,36.0,Estandar,966.8,Brasil,Drama,2018-03-23,0
14191,34.0,Basico,299.0,Uruguay,Documental,2023-11-27,1
14192,23.0,Premium,658.5,Peru,Documental,2023-05-12,1
14193,28.0,Basico,658.3,Brasil,Crimen,2018-01-03,0
14194,35.0,Basico,440.5,Mexico,Crimen,2021-09-20,0
14195,34.0,Basico,893.6,Colombia,Crimen,2024-11-20,0
14196,52.0,Estandar,230.0,Brasil,Thriller,2020-04-05,1
14197,40.0,Basico,555.8,Chile,Thriller,2019-06-19,1
14198,27.0,Premium,1080.3,Peru,Drama,2021-10-27,1
14199,56.0,Premium,957.9,Brasil,Romance,1900-01-01,3
14200,34.0,Basico,501.1,Colombia,Accion,2021-08-18,0
14201,59.0,Estandar,820.3,Chile,Crimen,2018-09-01,2
14202,29.0,Estandar,1204.9,Chile,Romance,2018-03-31,1
14203,21.0,Basico,506.4,Argentina,Sin especificar,2019-08-29,1
14204,31.0,Basico,416.1,Peru,Drama,2024-07-30,1
14205,33.0,Premium,1259.9,Argentina,Accion,2025-11-26,0
14206,45.0,Basico,629.8,Colombia,Documental,2019-08-04,0
14207,25.0,Estandar,830.8,Uruguay,Thriller,2019-03-31,0
14208,13.0,Premium,1022.1,Chile,Accion,2023-11-26,1
14209,41.0,Estandar,491.3,Chile,Thriller,2022-02-03,0
14210,27.0,Estandar,1099.3,Brasil,Accion,2018-10-25,1
14211,19.0,Estandar,1060.2,Mexico,Comedia,2022-03-11,4
14212,16.0,Premium,997.3,Colombia,Romance,2025-11-25,2
14213,29.0,Premium,1191.4,Argentina,Romance,2025-06-05,1
14214,26.0,Basico,145.8,Colombia,Thriller,2022-06-09,3
14215,22.0,Basico,273.6,Mexico,Drama,2024-07-28,0
14216,33.0,Estandar,1041.3,Argentina,Accion,2019-02-18,0
14217,19.0,Basico,1047.0,Mexico,Comedia,2021-10-10,0
14218,42.0,Estandar,864.0,Brasil,Comedia,2021-05-21,0
14219,21.0,Basico,636.0,Mexico,Romance,2021-08-14,0
14220,31.0,Premium,928.2,Peru,Drama,1900-01-01,2
14221,35.0,Basico,525.7,Uruguay,Crimen,2019-10-08,1
14222,29.0,Premium,662.8,Argentina,Documental,2022-11-25,1
14223,31.0,Premium,1134.4,Brasil,Thriller,2025-03-03,1
14224,38.0,Basico,841.1,Mexico,Thriller,2023-06-19,0
14225,47.0,Estandar,725.0,Uruguay,Documental,2025-04-13,0
14226,40.0,Estandar,1615.0,Peru,Comedia,2021-07-23,1
14227,38.0,Basico,518.2,Chile,Romance,2019-12-15,0
14228,65.0,Basico,985.3,Chile,Accion,2025-12-06,1
14229,47.0,Basico,724.8,Mexico,Crimen,2024-04-20,0
14230,35.0,Basico,493.7,Chile,Comedia,2025-10-11,2
14231,23.0,Estandar,689.7,Chile,Comedia,2024-11-18,5
14232,36.0,Basico,451.8,Brasil,Documental,2022-01-01,1
14233,33.0,Estandar,587.1,Chile,Comedia,2020-07-03,2
14234,47.0,Basico,1073.8,Brasil,Thriller,2025-06-19,4
14235,13.0,Premium,1226.9,Mexico,Crimen,2024-08-09,0
14236,25.0,Basico,507.7,Brasil,Drama,2019-12-20,0
14237,26.0,Basico,400.3,Chile,Sin especificar,2022-03-30,1
14238,38.0,Estandar,575.5,Uruguay,Drama,2021-06-10,0
14239,29.0,Basico,453.0,Chile,Romance,2025-09-21,0
14240,33.0,Estandar,826.9,Argentina,Sin especificar,2021-04-21,1
14241,15.0,Basico,149.5,Brasil,Romance,2019-06-06,0
14242,56.0,Basico,1134.0,Mexico,Crimen,2019-12-29,0
14243,17.0,Estandar,1144.6,Argentina,Accion,1900-01-01,2
14244,28.0,Basico,531.6,Brasil,Drama,2025-11-15,1
14245,36.0,Estandar,720.0,Brasil,Accion,2024-06-04,1
14246,36.0,Estandar,378.9,Mexico,Crimen,2022-05-23,1
14247,36.0,Estandar,822.0,Argentina,Drama,2024-05-13,1
14248,33.0,Estandar,700.4,Uruguay,Comedia,2018-05-13,1
14249,21.0,Basico,1055.5,Brasil,Comedia,2020-01-16,0
14250,62.0,Basico,664.5,Chile,Crimen,2024-10-03,0
14251,30.0,Estandar,372.2,Uruguay,Drama,2021-07-27,1
14252,29.0,Premium,1158.2,Colombia,Accion,2024-11-09,0
14253,31.0,Estandar,994.6,Mexico,Crimen,2020-06-23,4
14254,45.0,Estandar,397.9,Peru,Thriller,2025-03-04,0
14255,45.0,Basico,0.0,Mexico,Drama,2024-05-05,99
14256,26.0,Premium,1058.5,Uruguay,Thriller,2019-03-03,2
14257,23.0,Basico,887.0,Mexico,Comedia,2023-07-26,0
14258,49.0,Basico,974.9,Peru,Documental,2019-07-31,1
14259,53.0,Basico,346.1,Uruguay,Drama,2021-09-18,0
14260,40.0,Estandar,760.5,Uruguay,Accion,2018-11-15,0
14261,36.0,Basico,607.4,Peru,Romance,2020-09-01,1
14262,29.0,Basico,380.5,Peru,Documental,2021-11-21,1
14263,24.0,Basico,558.1,Argentina,Comedia,2021-01-08,0
14264,32.0,Basico,369.9,Uruguay,Documental,2019-11-19,1
14265,25.0,Estandar,250.7,Brasil,Crimen,2025-02-18,0
14266,33.0,Basico,300.5,Mexico,Documental,2018-12-30,1
14267,20.0,Estandar,1265.2,Brasil,Documental,2025-12-13,0
14268,18.0,Basico,1035.6,Brasil,Drama,2025-07-07,0
14269,25.0,Estandar,1096.3,Argentina,Thriller,2025-03-02,0
14270,23.0,Estandar,1177.3,Colombia,Romance,2021-07-10,0
14271,33.0,Basico,253.8,Peru,Comedia,2023-01-04,2
14272,32.0,Basico,1127.7,Peru,Documental,2018-02-16,1
14273,49.0,Basico,1001.6,Mexico,Accion,2020-12-22,1
14274,61.0,Basico,722.5,Brasil,Comedia,2020-05-08,1
14275,26.0,Premium,887.0,Chile,Documental,1900-01-01,2
14276,13.0,Basico,1121.2,Argentina,Accion,2025-10-10,2
14277,36.0,Premium,1068.4,Peru,Accion,2018-10-05,0
14278,16.0,Basico,760.5,Colombia,Romance,2021-12-06,0
14279,32.0,Basico,295.8,Mexico,Thriller,2020-11-17,3
14280,34.0,Estandar,151.2,Argentina,Accion,2019-03-19,0
14281,23.0,Premium,1280.3,Mexico,Romance,1900-01-01,-1
14282,47.0,Estandar,1189.9,Peru,Drama,2018-07-17,0
14283,44.0,Basico,297.0,Chile,Accion,2022-04-30,0
14284,37.0,Premium,952.0,Brasil,Comedia,2022-11-30,2
14285,35.0,Basico,468.7,Mexico,Documental,2022-09-15,0
14286,20.0,Basico,174.0,Brasil,Crimen,2019-11-13,0
14287,26.0,Premium,1384.0,Brasil,Crimen,2022-08-23,2
14288,28.0,Basico,838.7,Brasil,Romance,2023-07-13,0
14289,46.0,Basico,502.5,Peru,Drama,2022-04-01,4
14290,53.0,Basico,968.5,Peru,Accion,2021-12-09,1
14291,34.0,Basico,722.3,Brasil,Documental,2024-02-15,0
14292,27.0,Premium,1067.0,Chile,Romance,2022-03-18,1
14293,36.0,Estandar,1105.6,Brasil,Drama,1900-01-01,4
14294,22.0,Basico,612.3,Peru,Crimen,2023-05-18,2
14295,28.0,Premium,298.9,Peru,Accion,2024-06-25,0
14296,32.0,Basico,243.6,Mexico,Crimen,2025-04-20,1
14297,40.0,Estandar,906.3,Peru,Comedia,2025-09-15,0
14298,29.0,Basico,136.8,Brasil,Documental,2020-07-12,1
14299,18.0,Basico,243.0,Colombia,Comedia,2019-10-29,0
14300,44.0,Estandar,946.6,Chile,Accion,2023-01-23,0
14301,33.0,Basico,539.9,Uruguay,Crimen,2018-10-29,1
14302,36.0,Estandar,539.6,Chile,Romance,2018-05-17,0
14303,35.0,Basico,1286.4,Uruguay,Crimen,2021-04-22,2
14304,44.0,Basico,790.8,Argentina,Crimen,2018-03-24,2
14305,49.0,Basico,1219.2,Argentina,Crimen,2021-07-29,1
14306,41.0,Premium,811.1,Uruguay,Accion,2020-12-05,1
14307,39.0,Estandar,883.5,Colombia,Crimen,2019-03-05,2
14308,13.0,Estandar,806.4,Colombia,Drama,2018-10-31,1
14309,34.0,Estandar,1094.6,Colombia,Drama,1900-01-01,2
14310,27.0,Estandar,760.5,Peru,Crimen,2019-11-28,0
14311,22.0,Estandar,1119.2,Uruguay,Comedia,2022-03-18,1
14312,48.0,Basico,762.9,Colombia,Comedia,2019-10-22,1
14313,54.0,Basico,109.2,Peru,Romance,2018-11-04,0
14314,53.0,Premium,1396.7,Colombia,Thriller,1900-01-01,3
14315,27.0,Premium,1350.0,Chile,Crimen,2019-01-17,0
14316,30.0,Basico,432.5,Chile,Crimen,2021-10-16,1
14317,42.0,Basico,287.9,Colombia,Crimen,2024-08-30,0
14318,19.0,Basico,688.7,Brasil,Romance,2024-11-18,0
14319,34.0,Premium,1252.3,Peru,Drama,2023-06-01,0
14320,47.0,Estandar,1116.9,Peru,Accion,2025-11-25,3
14321,20.0,Premium,998.6,Peru,Comedia,2018-05-07,0
14322,45.0,Basico,931.1,Mexico,Accion,2022-11-02,0
14323,32.0,Premium,1444.5,Brasil,Comedia,2025-01-05,1
14324,46.0,Premium,760.5,Mexico,Drama,2019-11-07,1
14325,35.0,Basico,217.3,Peru,Comedia,2024-10-23,0
14326,34.0,Estandar,551.3,Peru,Documental,2022-11-14,2
14327,46.0,Estandar,859.9,Argentina,Romance,2019-10-06,0
14328,45.0,Estandar,1267.8,Argentina,Documental,1900-01-01,2
14329,36.0,Premium,841.1,Mexico,Accion,2019-02-19,0
14330,32.0,Estandar,1136.6,Chile,Accion,2021-09-18,0
14331,36.0,Basico,851.0,Mexico,Crimen,2020-04-21,1
14332,57.0,Basico,883.7,Colombia,Comedia,2020-02-18,0
14333,25.0,Premium,1291.8,Uruguay,Drama,2022-08-04,0
14334,35.0,Estandar,1072.3,Argentina,Comedia,2025-10-26,0
14335,27.0,Estandar,582.7,Brasil,Drama,2024-03-19,1
14336,29.0,Basico,598.9,Mexico,Documental,2024-01-22,2
14337,37.0,Premium,1209.1,Chile,Thriller,2020-12-22,0
14338,21.0,Estandar,364.1,Colombia,Romance,2025-05-29,0
14339,29.0,Premium,1251.7,Chile,Documental,2021-02-27,1
14340,13.0,Estandar,719.5,Mexico,Comedia,2021-05-03,0
14341,37.0,Basico,380.1,Argentina,Accion,2020-08-30,0
14342,32.0,Basico,606.7,Uruguay,Drama,2019-01-28,1
14343,46.0,Premium,832.5,Peru,Comedia,2018-07-23,0
14344,27.0,Premium,1085.4,Mexico,Comedia,2022-05-29,1
14345,50.0,Premium,760.5,Colombia,Documental,2024-05-30,0
14346,16.0,Premium,760.5,Peru,Thriller,2024-03-01,1
14347,25.0,Premium,719.5,Chile,Drama,2023-07-04,2
14348,21.0,Basico,573.3,Mexico,Drama,2019-09-22,2
14349,36.0,Premium,1234.4,Brasil,Drama,2018-08-12,0
14350,32.0,Estandar,647.3,Uruguay,Drama,2022-01-17,0
14351,29.0,Premium,1425.7,Argentina,Accion,2018-01-16,0
14352,39.0,Basico,421.8,Colombia,Thriller,2022-10-18,1
14353,13.0,Basico,875.4,Mexico,Documental,2018-12-25,1
14354,45.0,Basico,606.1,Colombia,Thriller,2021-04-21,0
14355,38.0,Basico,658.3,Peru,Comedia,2025-06-04,0
14356,37.0,Premium,810.2,Brasil,Accion,2025-01-04,0
14357,22.0,Estandar,911.9,Brasil,Crimen,2024-09-24,0
14358,43.0,Estandar,840.0,Brasil,Drama,2023-05-22,0
14359,44.0,Basico,702.6,Uruguay,Documental,2020-03-28,1
14360,25.0,Estandar,931.6,Chile,Romance,2019-02-02,0
14361,25.0,Basico,1195.9,Chile,Comedia,2018-04-16,1
14362,32.0,Basico,197.1,Mexico,Documental,2020-04-27,3
14363,34.0,Estandar,1057.4,Brasil,Romance,2019-12-01,2
14364,44.0,Basico,745.1,Brasil,Crimen,2025-02-27,0
14365,29.0,Basico,765.7,Colombia,Comedia,2021-04-10,1
14366,46.0,Estandar,1350.6,Chile,Comedia,2018-12-02,3
14367,59.0,Estandar,673.0,Chile,Romance,2023-04-24,0
14368,35.0,Premium,1110.8,Colombia,Comedia,2019-04-19,1
14369,50.0,Estandar,919.2,Uruguay,Drama,2021-06-17,0
14370,26.0,Basico,812.6,Argentina,Accion,2022-06-17,0
14371,39.0,Basico,468.7,Peru,Drama,1900-01-01,2
14372,40.0,Basico,406.4,Uruguay,Documental,2023-06-27,0
14373,53.0,Premium,760.5,Brasil,Accion,2025-05-31,0
14374,36.0,Estandar,760.5,Brasil,Accion,2020-12-21,1
14375,23.0,Basico,316.4,Argentina,Comedia,2019-01-09,99
14376,28.0,Basico,659.9,Chile,Accion,2025-03-14,0
14377,40.0,Estandar,828.8,Chile,Crimen,2024-02-07,1
14378,20.0,Basico,330.0,Colombia,Comedia,2022-05-07,1
14379,27.0,Basico,947.4,Mexico,Comedia,2020-01-28,0
14380,36.0,Estandar,1024.9,Chile,Drama,2022-02-28,0
14381,31.0,Estandar,989.7,Chile,Accion,2022-04-12,2
14382,31.0,Estandar,571.5,Chile,Comedia,2022-02-22,2
14383,47.0,Basico,364.7,Peru,Drama,2020-02-04,0
14384,33.0,Basico,368.8,Brasil,Comedia,2022-12-31,1
14385,45.0,Estandar,720.3,Colombia,Thriller,2018-07-02,0
14386,48.0,Premium,1277.2,Chile,Romance,2020-12-14,2
14387,55.0,Basico,529.1,Peru,Crimen,2022-12-07,1
14388,46.0,Basico,511.3,Brasil,Documental,2023-03-20,1
14389,13.0,Basico,55.3,Brasil,Accion,2020-12-14,0
14390,26.0,Basico,176.3,Argentina,Drama,1900-01-01,-1
14391,32.0,Estandar,433.8,Colombia,Thriller,2021-01-05,0
14392,28.0,Estandar,596.0,Uruguay,Documental,2024-04-30,0
14393,29.0,Estandar,1275.8,Chile,Thriller,2018-09-10,1
14394,46.0,Estandar,736.2,Colombia,Thriller,2019-09-12,1
14395,47.0,Basico,774.2,Chile,Thriller,2025-10-23,0
14396,28.0,Premium,922.6,Chile,Accion,2025-06-26,1
14397,39.0,Estandar,334.6,Chile,Drama,2019-02-01,0
14398,33.0,Basico,34.0,Colombia,Romance,2018-12-18,2
14399,30.0,Estandar,779.7,Argentina,Romance,2025-06-29,0
14400,13.0,Estandar,951.3,Colombia,Crimen,2021-11-09,1
14401,23.0,Basico,481.4,Chile,Thriller,2024-01-27,1
14402,24.0,Basico,1108.0,Peru,Thriller,2022-08-23,0
14403,35.0,Estandar,1047.2,Peru,Crimen,2024-08-12,1
14404,39.0,Basico,686.5,Brasil,Thriller,2020-07-20,0
14405,54.0,Basico,854.1,Mexico,Crimen,2024-03-17,2
14406,31.0,Premium,664.5,Peru,Comedia,2018-09-07,0
14407,13.0,Estandar,707.0,Mexico,Thriller,2022-05-05,0
14408,30.0,Estandar,1229.3,Colombia,Romance,2023-11-11,2
14409,23.0,Basico,639.9,Chile,Accion,2022-09-11,-1
14410,33.0,Basico,960.9,Argentina,Crimen,2024-01-03,2
14411,49.0,Basico,768.8,Chile,Romance,2025-09-15,0
14412,36.0,Basico,204.6,Brasil,Comedia,1900-01-01,2
14413,16.0,Basico,986.0,Colombia,Documental,2024-06-03,1
14414,43.0,Estandar,747.3,Peru,Documental,2020-08-23,1
14415,33.0,Estandar,1019.2,Uruguay,Documental,2023-05-05,0
14416,23.0,Basico,468.8,Peru,Crimen,2021-05-09,1
14417,45.0,Premium,1253.1,Uruguay,Accion,2018-11-20,0
14418,33.0,Estandar,1243.5,Argentina,Romance,2022-06-06,0
14419,34.0,Basico,523.4,Peru,Accion,2018-05-23,1
14420,56.0,Basico,1346.1,Argentina,Drama,2023-08-19,0
14421,47.0,Basico,395.9,Peru,Comedia,2024-05-28,1
14422,33.0,Estandar,838.5,Chile,Crimen,2023-10-18,2
14423,25.0,Basico,588.2,Peru,Drama,2024-05-29,2
14424,13.0,Estandar,897.7,Argentina,Thriller,2025-08-07,1
14425,29.0,Estandar,903.2,Chile,Romance,2024-12-15,0
14426,37.0,Premium,1076.5,Peru,Documental,2019-08-27,1
14427,21.0,Estandar,925.7,Colombia,Documental,2019-05-08,1
14428,42.0,Basico,885.9,Uruguay,Comedia,2023-01-14,0
14429,45.0,Premium,760.5,Chile,Comedia,2019-12-10,0
14430,44.0,Estandar,653.5,Argentina,Romance,2019-11-16,1
14431,49.0,Estandar,620.0,Mexico,Accion,2020-05-17,0
14432,26.0,Basico,174.2,Colombia,Comedia,2020-02-29,1
14433,13.0,Estandar,1155.1,Peru,Sin especificar,2019-06-01,1
14434,36.0,Basico,316.4,Peru,Romance,2018-06-24,1
14435,52.0,Estandar,760.5,Mexico,Documental,2022-10-01,0
14436,22.0,Premium,1008.7,Argentina,Thriller,2018-11-17,0
14437,46.0,Basico,477.9,Mexico,Romance,2025-08-30,1
14438,27.0,Basico,446.5,Argentina,Documental,1900-01-01,2
14439,17.0,Premium,665.5,Brasil,Documental,2020-04-07,0
14440,21.0,Basico,1163.7,Argentina,Accion,2025-01-13,0
14441,21.0,Basico,1172.2,Mexico,Comedia,2019-08-29,1
14442,33.0,Basico,355.9,Brasil,Crimen,2024-09-03,3
14443,45.0,Premium,1199.5,Argentina,Comedia,2020-11-22,1
14444,39.0,Basico,765.7,Chile,Accion,2021-08-02,0
14445,13.0,Premium,860.4,Brasil,Thriller,2018-10-02,1
14446,43.0,Premium,760.5,Brasil,Crimen,2018-12-23,0
14447,26.0,Basico,964.5,Mexico,Romance,2022-05-09,2
14448,29.0,Estandar,1106.3,Colombia,Thriller,2024-03-28,1
14449,54.0,Basico,1043.8,Peru,Comedia,2022-06-16,2
14450,44.0,Basico,631.6,Argentina,Comedia,2024-03-11,0
14451,36.0,Premium,956.2,Brasil,Documental,2021-08-28,0
14452,14.0,Premium,1213.6,Peru,Romance,2021-02-05,4
14453,22.0,Estandar,934.7,Peru,Romance,2023-10-30,0
14454,36.0,Estandar,1149.6,Argentina,Romance,2023-02-20,0
14455,27.0,Basico,884.1,Peru,Romance,2018-02-20,0
14456,32.0,Basico,612.9,Colombia,Documental,2025-11-08,1
14457,40.0,Basico,1165.1,Peru,Thriller,1900-01-01,5
14458,22.0,Basico,712.4,Peru,Documental,1900-01-01,3
14459,27.0,Premium,1134.6,Uruguay,Romance,2023-11-11,99
14460,27.0,Basico,230.8,Peru,Accion,2022-09-15,3
14461,40.0,Basico,489.0,Colombia,Romance,2019-04-06,0
14462,39.0,Estandar,1399.3,Colombia,Thriller,2022-08-25,0
14463,30.0,Estandar,656.2,Argentina,Romance,2019-09-05,1
14464,13.0,Basico,728.9,Mexico,Drama,2019-08-31,1
14465,44.0,Estandar,543.6,Argentina,Accion,2024-05-09,1
14466,34.0,Estandar,840.7,Colombia,Crimen,1900-01-01,2
14467,48.0,Premium,1377.2,Mexico,Crimen,2024-07-14,1
14468,34.0,Basico,192.6,Chile,Accion,2019-02-15,1
14469,13.0,Estandar,1104.6,Brasil,Comedia,2019-03-09,0
14470,30.0,Basico,856.0,Peru,Comedia,2024-04-23,0
14471,48.0,Estandar,853.8,Uruguay,Crimen,2019-02-18,0
14472,30.0,Premium,1473.2,Mexico,Romance,2021-03-17,2
14473,40.0,Basico,652.8,Mexico,Accion,2024-01-03,2
14474,59.0,Basico,298.6,Argentina,Romance,2021-11-09,1
14475,38.0,Basico,368.6,Mexico,Comedia,2022-08-11,1
14476,38.0,Basico,792.7,Brasil,Thriller,2020-12-17,1
14477,59.0,Estandar,712.6,Peru,Crimen,2022-04-18,1
14478,44.0,Estandar,73.8,Chile,Accion,2025-05-06,0
14479,26.0,Basico,191.7,Argentina,Crimen,2023-06-12,0
14480,27.0,Estandar,571.9,Chile,Thriller,2024-06-01,1
14481,28.0,Basico,570.2,Argentina,Crimen,2024-10-30,1
14482,13.0,Basico,440.5,Peru,Drama,2023-04-22,2
14483,19.0,Premium,1339.0,Colombia,Documental,2018-06-03,0
14484,60.0,Estandar,1165.1,Peru,Thriller,2019-12-07,2
14485,22.0,Premium,932.9,Uruguay,Romance,2021-02-02,0
14486,48.0,Premium,1111.1,Chile,Drama,2022-07-09,1
14487,17.0,Estandar,863.4,Chile,Crimen,2019-08-13,1
14488,45.0,Premium,760.5,Uruguay,Thriller,2024-12-07,0
14489,40.0,Basico,760.5,Brasil,Thriller,2024-10-29,1
14490,38.0,Premium,922.5,Chile,Crimen,2025-08-20,0
14491,32.0,Premium,1329.5,Peru,Accion,2025-10-12,0
14492,39.0,Premium,1450.5,Mexico,Drama,2022-07-04,0
14493,44.0,Estandar,956.1,Uruguay,Romance,2018-06-08,1
14494,34.0,Estandar,1103.0,Uruguay,Documental,2022-06-10,0
14495,29.0,Basico,295.6,Argentina,Comedia,2021-09-19,1
14496,33.0,Premium,1131.1,Uruguay,Thriller,2025-09-29,1
14497,25.0,Estandar,773.8,Argentina,Documental,2020-08-31,1
14498,62.0,Premium,653.6,Chile,Drama,2018-07-21,0
14499,24.0,Premium,724.6,Mexico,Thriller,2023-05-01,1
14500,26.0,Estandar,825.4,Colombia,Romance,2021-01-05,1
14501,27.0,Premium,1346.1,Uruguay,Thriller,2022-03-06,0
14502,38.0,Basico,0.0,Argentina,Thriller,2018-03-24,1
14503,13.0,Estandar,779.0,Argentina,Comedia,2021-10-15,0
14504,27.0,Estandar,482.8,Uruguay,Crimen,2021-05-26,99
14505,17.0,Basico,0.0,Colombia,Comedia,2021-06-27,0
14506,31.0,Basico,285.8,Colombia,Drama,2021-02-22,1
14507,59.0,Premium,713.0,Brasil,Accion,2023-07-07,0
14508,13.0,Estandar,982.4,Chile,Romance,2025-10-22,1
14509,40.0,Basico,1030.9,Brasil,Comedia,2025-09-06,1
14510,35.0,Basico,405.8,Chile,Comedia,2019-02-07,0
14511,22.0,Estandar,1081.9,Peru,Drama,2020-07-22,0
14512,26.0,Estandar,1152.0,Brasil,Thriller,2019-07-05,1
14513,34.0,Basico,475.5,Uruguay,Accion,2021-05-15,0
14514,47.0,Estandar,1285.1,Argentina,Romance,2022-12-20,0
14515,38.0,Premium,770.1,Peru,Drama,2021-08-07,1
14516,36.0,Premium,954.5,Mexico,Accion,2021-01-08,0
14517,22.0,Basico,1118.4,Brasil,Thriller,2022-09-04,0
14518,17.0,Basico,320.6,Chile,Documental,2024-10-13,0
14519,15.0,Estandar,950.4,Peru,Crimen,2025-03-29,0
14520,60.0,Estandar,887.3,Chile,Thriller,1900-01-01,1
14521,40.0,Basico,0.0,Peru,Accion,2020-02-09,2
14522,18.0,Estandar,620.9,Colombia,Documental,2022-12-15,-1
14523,16.0,Estandar,729.2,Mexico,Thriller,2020-05-15,0
14524,13.0,Premium,821.1,Colombia,Thriller,2022-07-26,2
14525,30.0,Estandar,1210.8,Colombia,Accion,2023-06-08,1
14526,43.0,Estandar,670.0,Brasil,Thriller,2023-10-17,1
14527,34.0,Premium,760.5,Mexico,Crimen,2022-03-12,0
14528,23.0,Estandar,799.1,Brasil,Comedia,2018-08-19,0
14529,28.0,Basico,588.9,Uruguay,Documental,2023-10-12,0
14530,23.0,Premium,1262.0,Mexico,Crimen,2019-10-14,3
14531,13.0,Estandar,831.1,Uruguay,Romance,2018-09-26,2
14532,21.0,Basico,963.0,Argentina,Crimen,2021-06-28,2
14533,33.0,Basico,832.7,Uruguay,Accion,2025-12-16,2
14534,27.0,Estandar,589.5,Mexico,Crimen,2023-09-07,0
14535,38.0,Estandar,1364.9,Mexico,Thriller,2022-07-11,1
14536,48.0,Premium,743.4,Uruguay,Comedia,2019-07-10,1
14537,18.0,Basico,453.3,Uruguay,Drama,2023-11-18,1
